** CONVERTED FROM C:\Users_Folder\Alper\TMTab-main\TMTab-main\AgentnEnv\alpe29.EDF using edfapi 4.2.1 Win32  EyeLink Dataviewer Sub ComponentApr 12 2021 on Fri Aug 28 13:37:14 2026
** DATE: Fri Aug 28 15:34:35 2026
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.15 Jan 24 2018
** CAMERA: Eyelink GL Version 1.2 Sensor=AF7
** SERIAL NUMBER: CLG-BBD20
** CAMERA_CONFIG: BBD20200.SCD
**

MSG	12071132 RECCFG CR 500 2 0 R
MSG	12071132 ELCLCFG RTABLER
MSG	12071132 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	12071132 THRESHOLDS R 108 200
MSG	12071132 ELCL_WINDOW_SIZES 176 176 208 208
MSG	12071132 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	12071132 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	12071132 ELCL_PROC ELLIPSE  (5)
MSG	12071132 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	12071133 !MODE RECORD CR 500 2 0 R
START	12071134 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
12071416	  738.9	  438.1	  743.0	32768.0	...
12071418	  739.8	  438.2	  743.0	32768.0	...
12071420	  740.2	  438.3	  743.0	32768.0	...
12071422	  740.5	  438.4	  743.0	32768.0	...
12071424	  740.8	  438.4	  743.0	32768.0	...
12071426	  740.6	  438.4	  743.0	32768.0	...
12071428	  740.3	  438.4	  743.0	32768.0	...
12071430	  739.8	  438.2	  743.0	32768.0	...
12071432	  739.2	  437.9	  743.0	32768.0	...
12071434	  738.6	  437.6	  743.0	32768.0	...
12071436	  738.2	  437.0	  743.0	32768.0	...
12071438	  738.1	  436.5	  743.0	32768.0	...
12071440	  738.4	  436.1	  743.0	32768.0	...
12071442	  738.8	  435.7	  742.0	32768.0	...
12071444	  739.1	  435.3	  742.0	32768.0	...
12071446	  739.5	  434.8	  742.0	32768.0	...
12071448	  740.0	  433.7	  742.0	32768.0	...
12071450	  740.4	  432.9	  742.0	32768.0	...
12071452	  740.6	  432.1	  741.0	32768.0	...
12071454	  740.6	  431.4	  741.0	32768.0	...
12071456	  740.6	  430.9	  742.0	32768.0	...
12071458	  740.4	  431.0	  742.0	32768.0	...
12071460	  740.2	  431.0	  741.0	32768.0	...
12071462	  740.0	  431.7	  741.0	32768.0	...
EFIX R   12071290	12071462	174	  739.0	  438.3	    743
SSACC R  12071464
12071464	  740.1	  432.6	  741.0	32768.0	...
12071466	  740.0	  434.4	  740.0	32768.0	...
12071468	  740.2	  436.8	  739.0	32768.0	...
12071470	  743.1	  440.5	  738.0	32768.0	...
12071472	  751.5	  440.2	  738.0	32768.0	...
12071474	  767.3	  436.4	  738.0	32768.0	...
12071476	  804.6	  418.8	  748.0	32768.0	...
12071478	  859.8	  399.7	  757.0	32768.0	...
12071480	  915.1	  378.4	  768.0	32768.0	...
12071482	  984.7	  354.7	  777.0	32768.0	...
12071484	 1050.5	  327.9	  787.0	32768.0	...
12071486	 1110.8	  301.7	  796.0	32768.0	...
12071488	 1166.5	  278.7	  804.0	32768.0	...
12071490	 1202.1	  269.8	  803.0	32768.0	...
12071492	 1222.9	  260.3	  801.0	32768.0	...
12071494	 1246.0	  248.9	  800.0	32768.0	...
12071496	 1275.0	  227.9	  801.0	32768.0	...
12071498	 1305.0	  207.3	  803.0	32768.0	...
12071500	 1334.5	  189.5	  806.0	32768.0	...
12071502	 1361.2	  172.0	  808.0	32768.0	...
12071504	 1388.0	  154.4	  811.0	32768.0	...
12071506	 1412.0	  140.0	  813.0	32768.0	...
12071508	 1433.4	  128.6	  816.0	32768.0	...
12071510	 1434.5	  129.2	  815.0	32768.0	...
12071512	 1433.5	  130.6	  814.0	32768.0	...
12071514	 1433.3	  131.0	  814.0	32768.0	...
12071516	 1433.7	  130.5	  814.0	32768.0	...
12071518	 1433.8	  126.7	  814.0	32768.0	...
12071520	 1434.0	  122.9	  814.0	32768.0	...
12071522	 1433.9	  119.1	  815.0	32768.0	...
12071524	 1434.3	  114.8	  817.0	32768.0	...
12071526	 1435.6	  109.9	  818.0	32768.0	...
12071528	 1435.9	  105.9	  819.0	32768.0	...
12071530	 1435.3	  103.0	  819.0	32768.0	...
12071532	 1434.6	  103.3	  819.0	32768.0	...
12071534	 1428.3	  104.1	  816.0	32768.0	...
12071536	 1422.4	  104.9	  814.0	32768.0	...
12071538	 1416.6	  105.7	  812.0	32768.0	...
12071540	 1411.1	  106.4	  809.0	32768.0	...
12071542	 1405.9	  107.1	  807.0	32768.0	...
12071544	 1401.8	  107.3	  805.0	32768.0	...
12071546	 1397.5	  107.4	  802.0	32768.0	...
12071548	 1398.8	  106.9	  802.0	32768.0	...
12071550	 1399.7	  105.9	  802.0	32768.0	...
12071552	 1400.6	  104.9	  801.0	32768.0	...
12071554	 1401.2	  104.1	  801.0	32768.0	...
12071556	 1398.8	  103.7	  800.0	32768.0	...
12071558	 1395.2	  103.6	  799.0	32768.0	...
12071560	 1391.4	  103.6	  799.0	32768.0	...
12071562	 1389.2	  103.4	  798.0	32768.0	...
12071564	 1388.9	  102.9	  798.0	32768.0	...
12071566	 1395.1	   98.2	  798.0	32768.0	...
12071568	 1400.5	   93.4	  799.0	32768.0	...
12071570	 1407.9	   88.4	  800.0	32768.0	...
12071572	 1412.4	   83.5	  801.0	32768.0	...
12071574	 1416.5	   78.8	  801.0	32768.0	...
12071576	 1419.0	   74.8	  801.0	32768.0	...
12071578	 1415.8	   72.9	  801.0	32768.0	...
12071580	 1406.2	   75.3	  800.0	32768.0	...
12071582	 1397.5	   78.0	  799.0	32768.0	...
12071584	 1389.7	   78.8	  799.0	32768.0	...
12071586	 1387.3	   79.1	  799.0	32768.0	...
12071588	 1388.1	   78.7	  802.0	32768.0	...
12071590	 1390.1	   77.8	  805.0	32768.0	...
12071592	 1397.5	   75.2	  807.0	32768.0	...
12071594	 1405.2	   72.3	  810.0	32768.0	...
12071596	 1413.1	   69.2	  810.0	32768.0	...
12071598	 1420.4	   67.8	  810.0	32768.0	...
12071600	 1424.8	   67.2	  810.0	32768.0	...
12071602	 1424.7	   67.3	  806.0	32768.0	...
12071604	 1421.9	   67.9	  801.0	32768.0	...
12071606	 1418.0	   68.6	  797.0	32768.0	...
12071608	 1413.9	   69.4	  794.0	32768.0	...
12071610	 1410.1	   69.7	  794.0	32768.0	...
12071612	 1407.3	   70.0	  793.0	32768.0	...
12071614	 1405.5	   69.9	  792.0	32768.0	...
12071616	 1407.6	   69.3	  793.0	32768.0	...
12071618	 1412.0	   68.4	  793.0	32768.0	...
12071620	 1417.1	   67.3	  794.0	32768.0	...
ESACC R  12071464	12071620	158	  740.1	  432.6	 1417.1	   67.3	  17.73	    784
SFIX R   12071622
12071622	 1423.6	   65.8	  795.0	32768.0	...
12071624	 1429.2	   65.2	  795.0	32768.0	...
12071626	 1433.9	   64.6	  795.0	32768.0	...
12071628	 1436.7	   64.7	  792.0	32768.0	...
12071630	 1437.7	   64.6	  791.0	32768.0	...
12071632	 1437.9	   64.6	  789.0	32768.0	...
12071634	 1437.7	   64.1	  787.0	32768.0	...
12071636	 1435.9	   63.8	  786.0	32768.0	...
12071638	 1434.5	   62.4	  785.0	32768.0	...
12071640	 1433.9	   60.6	  785.0	32768.0	...
12071642	 1435.3	   54.9	  787.0	32768.0	...
12071644	 1436.6	   49.4	  789.0	32768.0	...
12071646	 1439.3	   44.6	  791.0	32768.0	...
12071648	 1440.9	   41.2	  792.0	32768.0	...
12071650	 1441.7	   40.7	  791.0	32768.0	...
MSG	12071651 TMT_EVENT: task_started_A_Target:1
12071652	 1442.0	   41.3	  789.0	32768.0	...
12071654	 1441.5	   42.2	  787.0	32768.0	...
12071656	 1440.6	   46.4	  785.0	32768.0	...
12071658	 1439.9	   50.6	  782.0	32768.0	...
12071660	 1437.9	   54.0	  780.0	32768.0	...
12071662	 1436.2	   56.7	  778.0	32768.0	...
12071664	 1434.9	   56.6	  777.0	32768.0	...
12071666	 1432.2	   56.8	  777.0	32768.0	...
12071668	 1430.0	   56.9	  777.0	32768.0	...
12071670	 1427.4	   57.2	  776.0	32768.0	...
12071672	 1424.5	   57.5	  774.0	32768.0	...
12071674	 1420.8	   58.1	  773.0	32768.0	...
12071676	 1417.6	   58.8	  770.0	32768.0	...
12071678	 1414.8	   59.3	  767.0	32768.0	...
12071680	 1416.0	   59.5	  764.0	32768.0	...
12071682	 1417.2	   59.6	  761.0	32768.0	...
12071684	 1418.6	   59.5	  759.0	32768.0	...
12071686	 1421.5	   59.2	  760.0	32768.0	...
12071688	 1425.1	   58.8	  761.0	32768.0	...
12071690	 1428.6	   58.1	  763.0	32768.0	...
12071692	 1432.0	   56.8	  765.0	32768.0	...
12071694	 1433.0	   55.9	  766.0	32768.0	...
12071696	 1433.1	   55.0	  766.0	32768.0	...
12071698	 1431.5	   53.8	  766.0	32768.0	...
12071700	 1429.3	   52.2	  763.0	32768.0	...
12071702	 1427.9	   48.7	  761.0	32768.0	...
12071704	 1429.4	   44.6	  759.0	32768.0	...
12071706	 1431.1	   41.1	  758.0	32768.0	...
12071708	 1433.0	   37.5	  757.0	32768.0	...
12071710	 1435.9	   33.6	  757.0	32768.0	...
12071712	 1439.6	   30.0	  758.0	32768.0	...
12071714	 1441.7	   26.7	  759.0	32768.0	...
12071716	 1443.0	   25.5	  760.0	32768.0	...
12071718	 1441.4	   25.1	  760.0	32768.0	...
12071720	 1439.5	   25.2	  760.0	32768.0	...
12071722	 1437.4	   26.1	  758.0	32768.0	...
12071724	 1434.3	   28.4	  757.0	32768.0	...
12071726	 1432.9	   30.5	  755.0	32768.0	...
12071728	 1433.3	   32.8	  753.0	32768.0	...
12071730	 1434.3	   34.6	  753.0	32768.0	...
12071732	 1435.7	   35.9	  753.0	32768.0	...
12071734	 1439.6	   36.1	  753.0	32768.0	...
12071736	 1443.1	   35.3	  754.0	32768.0	...
12071738	 1447.1	   33.1	  756.0	32768.0	...
12071740	 1450.3	   30.9	  757.0	32768.0	...
12071742	 1452.8	   28.7	  758.0	32768.0	...
12071744	 1454.6	   26.9	  757.0	32768.0	...
12071746	 1455.6	   25.6	  756.0	32768.0	...
12071748	 1454.4	   25.5	  754.0	32768.0	...
12071750	 1453.7	   26.0	  753.0	32768.0	...
12071752	 1453.5	   26.6	  751.0	32768.0	...
12071754	 1453.0	   27.5	  750.0	32768.0	...
12071756	 1451.9	   28.6	  748.0	32768.0	...
12071758	 1450.1	   30.0	  746.0	32768.0	...
